monthly_income,fixed_expenses,total_emi,credit_card_outstanding,avg_interest_rate,active_loans,emi_income_ratio,expense_ratio,credit_utilization,interest_burden,loan_density,debt_stress_score
186286,96056.00265110607,19110.418364817746,523982.50338261627,21.70274227402844,5,0.10258644431045674,0.51563726018652,0.70319629948388,0.21702742274028441,0.8333333333333334,79.42261847287489
178629,112218.4462799578,120657.52889340851,437230.75535568997,14.672248594778152,6,0.6754643920830801,0.6282207607944835,0.6119257726288704,0.1467224859477815,1.0,100.0
101676,27307.59859256262,45279.90934223141,341679.0641877611,15.159741144987438,3,0.4453352742262816,0.26857467438296767,0.8401172946117105,0.15159741144987438,0.5,90.29670753885233
70949,33203.937708640704,18922.051754083655,148446.39590352023,19.860228727008902,1,0.266699343952468,0.4679972615349153,0.5230743065565414,0.19860228727008902,0.16666666666666666,69.63072535692886
55112,28007.966270080753,34365.06075007759,214749.89685351404,31.700669861863588,3,0.623549512811685,0.5082008685963266,0.9741521667400659,0.3170066986186359,0.5,100.0
127696,49611.16371776502,65136.95856251455,498483.0733228763,30.51608004511967,3,0.5100939619292268,0.3885099276231442,0.9759175567810979,0.3051608004511967,0.5,100.0
94125,48212.57247246488,18782.99530529743,17209.45336511529,38.700639198556544,7,0.19955373498323964,0.512218565444514,0.04570903948237792,0.38700639198556547,1.1666666666666667,71.09034205814872
45447,14803.092899194378,26253.95263352771,24523.810680430775,30.93136847961371,4,0.577682853291256,0.32572211365314274,0.1349033526989173,0.3093136847961371,0.6666666666666666,87.50933745344113
164247,101729.12396121051,103995.07900937684,282216.7560097337,8.137887004150727,6,0.6331627305788041,0.619366709658079,0.42956150798756404,0.08137887004150728,1.0,90.15548574641981
212645,82166.55323227902,123085.72652859814,79887.62231733771,15.046308903644103,2,0.5788319806654195,0.3864024699959041,0.0939213505106371,0.15046308903644104,0.3333333333333333,71.3510348679227
206724,94195.45484343435,58189.36716608188,152585.07212707927,11.438016690773859,4,0.28148336509588573,0.4556580505574309,0.18452752477588388,0.11438016690773858,0.6666666666666666,76.72249469753136
163208,109677.50074638557,51415.225541673935,397669.0862789121,33.94316771165202,4,0.31502883156263134,0.6720105677809027,0.6091445981185237,0.3394316771165202,0.6666666666666666,96.33534317297074
108392,43407.324796076675,63929.79456187453,242902.8490477824,22.51869336721397,7,0.5898017802224752,0.4004661303055269,0.5602416438662041,0.2251869336721397,1.1666666666666667,100.0
80175,22859.638582988737,51356.52253985936,201622.49593122664,33.276551631473055,2,0.6405553169923213,0.2851217783971155,0.6286950294082527,0.33276551631473056,0.3333333333333333,100.0
34246,16743.319777444845,9657.95910399718,89007.12953005265,38.13836625273009,8,0.28201714372473224,0.48891315124233037,0.6497629615871391,0.3813836625273009,1.3333333333333333,100.0
227892,95464.01210264166,96301.32255439692,808397.4579846788,37.26761062928439,3,0.42257438854543783,0.4189002338943081,0.8868207944823412,0.3726761062928439,0.5,87.92051178367721
209245,137648.45655200927,97356.2360844777,380478.6198927716,17.553702102450526,8,0.4652738946425372,0.6578339102583539,0.4545850795631575,0.17553702102450525,1.3333333333333333,100.0
64064,42559.84944774964,19006.263532812558,242149.56080673213,18.358099870169617,8,0.2966761915086875,0.6643333143067813,0.9449517701311663,0.18358099870169617,1.3333333333333333,96.12788291923877
114718,56510.095568565215,46422.03338392965,84893.11369761905,34.7534496079094,7,0.4046621574986458,0.4926000764358271,0.18500390892802143,0.34753449607909404,1.1666666666666667,99.51263459018422
219697,102575.56455248772,115678.76183393477,829407.6528739535,13.148012510560756,7,0.5265377398596011,0.466895608736067,0.943808578262281,0.13148012510560755,1.1666666666666667,100.0
208757,145674.99069266467,50543.438140607774,635790.856669592,21.354323994496333,8,0.24211613570135504,0.6978208668100455,0.7614006436545744,0.21354323994496333,1.3333333333333333,97.44825615319915
152463,103445.37090542389,80776.22968127932,145589.44227432678,32.10509831447146,4,0.5298087383908182,0.6784949194586483,0.23872913801106954,0.32105098314471464,0.6666666666666666,95.52972576160538
243325,163156.14301021135,107962.52998276774,194452.11606102478,39.69245143677917,5,0.4436968251629209,0.6705276605782856,0.19978641329602875,0.39692451436779175,0.8333333333333334,92.07742723039574
91469,46782.77943221835,51395.584014264845,258735.41886532953,15.472686592594137,7,0.5618907390948282,0.5114604886050831,0.7071669605695086,0.15472686592594137,1.1666666666666667,100.0
124539,69700.45250110383,18543.27767519824,169528.40568410282,16.802912716491015,6,0.14889534744295552,0.5596676743919883,0.34031188158750036,0.16802912716491014,1.0,79.98768438227961
44856,21464.416338381332,9746.81306998054,172866.96932560243,24.051213251127578,5,0.21729117776842655,0.47851828826425297,0.9634551081549984,0.2405121325112758,0.8333333333333334,87.9330970874508
204978,137027.07557044213,135358.36189797832,721394.2462116195,26.36916253555919,1,0.6603555596111695,0.668496499968007,0.879843502975465,0.26369162535559193,0.16666666666666666,99.81546361350544
192991,108067.24617827826,54388.56566681219,91045.90963631793,25.76847768634759,7,0.28181918155153446,0.5599600301479254,0.11794061593068839,0.2576847768634759,1.1666666666666667,85.21137560816854
150955,93941.79635316897,38928.242602581304,231438.4040643458,38.87777489741383,2,0.25787978273380346,0.6223165602541749,0.3832903912827429,0.3887777489741383,0.3333333333333333,78.14958287893188
166807,65909.70868127294,28277.97105995344,76721.54789562001,22.925027886716286,7,0.169525086237109,0.3951255563691748,0.11498550404902073,0.22925027886716287,1.1666666666666667,68.93524889309752
195197,132112.80816372726,54337.08994049855,45926.229686642095,34.92875189595341,8,0.27837051768469057,0.6768178207847828,0.0588203580058122,0.34928751895953414,1.3333333333333333,76.89457787174777
20079,5735.803827798647,13967.162827289292,32.13069187574083,17.146796959901177,4,0.6956104799685887,0.2856618271726006,0.0004000534373691522,0.17146796959901178,0.6666666666666666,67.63719284166915
190899,93565.30414588984,125298.96301654156,647970.0279130444,35.02161507682778,2,0.6563625949666659,0.4901298809626548,0.8485770327673854,0.3502161507682778,0.3333333333333333,98.87874630976454
241973,138236.0784003055,152551.07820056909,254606.44327045808,37.9600473491688,1,0.6304466952948018,0.5712872031189657,0.26305253403319595,0.379600473491688,0.16666666666666666,79.39418317355978
183034,112435.04651394066,79745.21565053385,240764.7808197298,35.79991470342055,7,0.4356852587526572,0.6142850318189006,0.3288525367141212,0.3579991470342055,1.1666666666666667,99.72955278438205
133742,72865.7429556646,32870.01850597861,462293.8460369335,25.470781361965216,4,0.24577184808047292,0.5448231890929147,0.8641523344142705,0.25470781361965217,0.6666666666666666,81.36876764166891
22799,6921.025431188802,14527.309850671782,14886.901720212816,12.27594973567226,8,0.6371906597075214,0.30356706132676003,0.16324073117475346,0.12275949735672259,1.3333333333333333,93.13993645399923
62723,25903.20177295479,9780.489185123459,133205.6279728529,11.18446757724887,5,0.1559314635002066,0.4129777238485849,0.5309281602157617,0.1118446757724887,0.8333333333333334,80.71138901309862
198993,123082.9826890726,92732.27252188591,449381.1755820705,21.896916287095763,3,0.46600771143651243,0.6185292080076816,0.5645690747690503,0.21896916287095763,0.5,95.40327204961044
66919,18135.732435509308,20221.58063620469,68486.83625589055,7.875252748867895,4,0.30217995840052436,0.2710102128769005,0.2558572163955325,0.07875252748867895,0.6666666666666666,76.24368941417714
92143,37178.58846676594,39205.72765199909,177284.4456502022,27.151336518320527,7,0.42548785748238166,0.403487931440977,0.48100356416168943,0.2715133651832053,1.1666666666666667,100.0
90645,41605.54924988676,48689.35444756361,50422.11355442541,15.540125249531528,8,0.5371433002103106,0.4589944205404243,0.13906479550561368,0.15540125249531528,1.3333333333333333,88.5767314392234
155564,55789.5269509659,41582.47852841615,69054.01576289439,33.93753397413258,6,0.2673014227482975,0.3586274906210042,0.1109736439068396,0.3393753397413258,1.0,81.27908538173628
42241,18161.7359948175,27631.14019808499,128839.48060302317,25.252695719085235,8,0.6541308254559549,0.42995516192366423,0.7625262221717239,0.25252695719085233,1.3333333333333333,100.0
69449,41347.16588130269,17946.09892010755,24760.853623861614,18.753268803260383,8,0.25840687295868264,0.5953601330660295,0.08913322590628237,0.18753268803260384,1.3333333333333333,83.47959186162892
73954,31994.44830463644,44543.77981320029,3048.6767510080986,21.53859704068938,5,0.6023173839575993,0.43262633940877354,0.01030599004451449,0.21538597040689378,0.8333333333333334,80.47531956352567
219199,91712.1880373277,120402.57761498573,717436.3476728022,41.278570892022465,4,0.5492843380443603,0.4183969271635714,0.8182477425453608,0.41278570892022465,0.6666666666666666,100.0
121678,80995.58496121982,75147.8164688324,201734.43953178037,33.18767027153213,6,0.6175957565774618,0.6656551304362319,0.4144842114675216,0.33187670271532127,1.0,100.0
104210,62275.26080158336,63320.55398309897,248561.8763537489,13.857385826418206,5,0.6076245464264367,0.5975939046308738,0.5963004422650151,0.13857385826418206,0.8333333333333334,100.0
23743,8181.814460867327,5843.449264651576,55156.240660342235,22.13857519118022,2,0.24611250746121283,0.34459901700995355,0.580763179256436,0.2213857519118022,0.3333333333333333,70.36431707266044
94527,45136.216519235524,18406.197554532464,54213.555126029816,30.415185995160193,8,0.19471894331283615,0.4774954935545984,0.1433811374687386,0.30415185995160193,1.3333333333333333,79.64192347436128
122662,80497.7380291586,38320.67748443805,64217.392745278274,34.857653634163036,7,0.3124087124328484,0.6562565263012066,0.13088281771306165,0.3485765363416304,1.1666666666666667,82.24052153798861
80700,32680.18474293667,32844.246145181234,38836.55835782373,34.91534274443539,6,0.40699189770980465,0.4049589187476663,0.12031151907628168,0.3491534274443539,1.0,93.89661397417518
121302,79214.61969019785,13046.146933020098,16296.145535681137,20.959951784462064,3,0.10755096315823398,0.6530363859639401,0.03358589622529129,0.20959951784462064,0.5,57.140386087709246
93855,63733.79218427294,19290.61129039792,267453.35953934304,21.769692872631172,7,0.20553631975278802,0.6790665620827121,0.7124110583861889,0.21769692872631172,1.1666666666666667,97.23815462819125
94484,33093.76236871451,34367.960739019756,7118.844578687152,12.758502096976141,7,0.3637437104591228,0.35025784650009006,0.01883611134871288,0.1275850209697614,1.1666666666666667,70.90201290083478
173095,51452.763019400605,35892.36236255308,6295.692577564962,15.362133591461838,1,0.20735643642250257,0.2972515845021555,0.00909282847217563,0.15362133591461838,0.16666666666666666,39.18038356942421
203842,94982.51829720731,113325.76363856703,238184.4761404922,34.69193665535681,2,0.5559490371884451,0.46596147161628765,0.29211898938944403,0.34691936655356814,0.3333333333333333,84.41482394817811
114050,61234.68429631133,33925.245206057254,162934.90390054672,8.954352030222399,7,0.29745940557700357,0.5369108662543738,0.35715673805468373,0.08954352030222398,1.1666666666666667,78.23188444789918
216990,121899.50187781801,104657.7515992841,867021.6399876083,19.76939761338815,1,0.48231601271618096,0.5617747448168948,0.9989188902571643,0.1976939761338815,0.16666666666666666,86.55776066143144
26592,9917.59639456972,18454.489541503415,25376.37568065896,40.867220592042074,5,0.6939865200625532,0.37295413637822356,0.23857152226852962,0.40867220592042075,0.8333333333333334,98.33562491074173
201090,97341.89908328588,88535.94760122137,387482.8965332577,21.73764169904928,5,0.4402802108569365,0.4840713067943999,0.4817282019658582,0.21737641699049282,0.8333333333333334,97.64560895043759
246402,164450.61730608152,60058.25641427123,444021.3978005195,36.423751119268275,7,0.2437409453424535,0.6674078023152471,0.45050506672076474,0.3642375111926828,1.1666666666666667,97.70741808971746
153527,55707.58878048758,38586.9740162441,410882.1794600707,10.327337566324754,4,0.25133672915020877,0.3628520636792719,0.6690715305126633,0.10327337566324754,0.6666666666666666,85.93662056910782
175295,110104.79779380115,20879.78288687224,282005.83809335245,9.093548103847326,7,0.119112255836574,0.6281114566519361,0.4021875097597656,0.09093548103847325,1.1666666666666667,72.74750444668864
107736,63500.578676442994,24982.292537835532,132139.9770366651,32.71084769286338,7,0.2318843519142676,0.5894090988754269,0.30662911430873874,0.3271084769286338,1.1666666666666667,98.58405709755515
40065,16514.81327336075,22145.16529601685,41222.74222630555,14.198423479589536,8,0.5527309446154212,0.4122005060117496,0.257224149671194,0.14198423479589536,1.3333333333333333,100.0
242712,66878.08092124607,127281.6371055809,96237.63059099393,14.485045979418286,6,0.5244142733180926,0.27554501187104913,0.09912739233226409,0.14485045979418287,1.0,80.54093204756879
206440,66396.55754211584,68182.77995457657,187515.46318559983,24.85516805298074,1,0.3302789185941512,0.32162641708058437,0.22708227957953864,0.24855168052980742,0.16666666666666666,74.54068808678241
59160,33292.972853966035,38943.30006782419,66952.99943320431,24.758169265975155,8,0.6582707922215042,0.5627615424943548,0.2829318772532299,0.24758169265975155,1.3333333333333333,100.0
48345,14929.625903562483,7205.965988310661,68771.7338140552,13.108419933637265,6,0.14905297317841887,0.3088142704222253,0.35563002282581035,0.13108419933637264,1.0,69.83251837007806
169590,65648.16822303586,117020.40501617987,214090.4660993918,35.47039577885959,4,0.6900194882727747,0.3870992878296825,0.31560007385369393,0.3547039577885959,0.6666666666666666,86.44101325407948
69563,38253.13341223283,28162.663413670612,271043.4441328308,19.066762068978694,7,0.40485119120323465,0.549906321064831,0.9740934265803328,0.19066762068978693,1.1666666666666667,95.003007162766
35286,16888.040437177642,23855.861621716664,18600.774038257136,29.019042589148963,6,0.6760715757443934,0.4786045581017299,0.13178579350349384,0.29019042589148963,1.0,94.29382406401245
197176,85832.34150271065,53822.59805737263,656759.4772158628,24.849161005719893,7,0.2729672883990578,0.43530826014682644,0.832707171785439,0.24849161005719891,1.1666666666666667,90.24416085701601
222035,132587.49964201203,123341.27496381589,315925.00489895436,33.94986543515762,3,0.5555037492459112,0.5971468446056344,0.35571532066898726,0.33949865435157617,0.5,87.08906758968676
79055,54034.87582368307,24982.64869580682,68696.46803308904,25.432527796287573,3,0.31601604826774804,0.6835099085912728,0.21724264130380444,0.25432527796287574,0.5,80.48827835744626
93947,24148.961223473336,17583.77345312647,93909.54844425057,38.347149451876106,7,0.18716695001571598,0.25704877455877606,0.24990033860647645,0.38347149451876106,1.1666666666666667,76.5421947839392
103143,41548.65257617615,13164.396187718776,394991.4586065149,18.120155487242755,2,0.12763247324315538,0.40282571358382196,0.9573879434535424,0.18120155487242756,0.3333333333333333,75.91799870209512
156721,78332.09771622377,73864.3413260711,313728.9146526608,9.818354134184908,8,0.4713110644142846,0.4998187716784845,0.5004576838022039,0.09818354134184908,1.3333333333333333,100.0
151595,87646.06612915715,95694.53460218938,28579.217515541754,28.73816964079237,1,0.6312512589609774,0.5781593464768439,0.047130870931662905,0.2873816964079237,0.16666666666666666,64.24057378006984
248510,90864.20027510951,133007.18323241366,261797.6549285863,38.97920430913359,1,0.5352186360002159,0.36563599161043625,0.2633673241807033,0.3897920430913359,0.16666666666666666,73.6328691883495
141557,47319.75371563911,11173.626452358336,501359.444254385,21.24051180134901,2,0.07893376132835773,0.33428056341713314,0.8854373931603259,0.21240511801349013,0.3333333333333333,60.61432160313785
71030,29532.059848822628,33752.636872328374,215170.503550888,25.684535300839123,8,0.4751884678632743,0.41576882794344117,0.7573226226625651,0.25684535300839123,1.3333333333333333,100.0
140280,78437.60087274926,63291.43677296519,447103.6135872065,30.174439588987543,5,0.451179332570325,0.5591502771082781,0.7968056985799945,0.30174439588987545,0.8333333333333334,100.0
81844,41897.347240280236,56707.74943824466,326390.17766464635,39.7755196294259,5,0.6928760744617157,0.5119171501915869,0.9969887153140314,0.397755196294259,0.8333333333333334,100.0
191056,131448.95404715333,119155.43080944686,371105.5862838903,32.69125289392116,2,0.6236675676735975,0.6880126980945551,0.48559792192327156,0.3269125289392116,0.3333333333333333,89.5058821421932
172479,52162.386722835385,70756.92998735668,341193.77452493925,37.53001322269367,5,0.4102350430333935,0.3024274649252105,0.49454393654436085,0.3753001322269367,0.8333333333333334,98.31157070581051
180107,79087.16847453821,69902.15636503219,19704.87002219497,22.647453002067536,3,0.38811460057095054,0.4391121304254594,0.027351616014639864,0.22647453002067536,0.5,68.03659222359269
41536,19230.693708605053,21455.252682891885,153041.88663139255,20.956410035397596,2,0.5165459524964341,0.4629885811971555,0.9211400148750033,0.20956410035397596,0.3333333333333333,100.0
112025,48227.980511244285,12665.804578824336,228387.18967933147,23.386788904962557,7,0.11306230376098493,0.43051087267345933,0.5096790664568879,0.23386788904962558,1.1666666666666667,84.15284350690212
20611,7515.359566159657,12583.606528563647,40864.11762328072,34.32951683909405,3,0.6105286753948691,0.3646285753316024,0.49565908523701807,0.3432951683909405,0.5,95.97514316824758
208674,136134.8609282017,32087.068905103613,815820.2676699136,10.484838988780899,4,0.15376649177714335,0.652380559764042,0.9773860994540691,0.104848389887809,0.6666666666666666,79.85360807447795
82691,52085.85721675639,32903.49050477607,187153.25785848653,35.32957443004865,4,0.3979089683856293,0.6298854436003481,0.5658211227899244,0.3532957443004865,0.6666666666666666,97.76191041709417
57670,35418.43099345616,39369.72574187953,196018.58907758043,18.194575441451274,8,0.6826725462437927,0.6141569445718079,0.849742453084708,0.18194575441451274,1.3333333333333333,100.0
229220,112821.3347696473,140744.5205479479,906873.4105490866,11.785898117490454,7,0.6140150098069449,0.4921967313918825,0.9890862605238272,0.11785898117490454,1.1666666666666667,100.0
92320,59228.033425192814,24030.346992540188,743.0583789196357,25.80832599616827,5,0.2602940532120904,0.6415514885744455,0.0020121814853759634,0.2580832599616827,0.8333333333333334,73.77411575122922
104008,66390.53526247788,44685.66667631623,149745.4536564847,12.145483523839825,4,0.429636822901279,0.6383214297215395,0.3599373453399851,0.12145483523839826,0.6666666666666666,90.1953253262298
230127,122563.9405875919,44338.11761603435,100503.97654817968,14.070668973035101,4,0.19266803815299532,0.5325926144589375,0.10918316467448375,0.140706689730351,0.6666666666666666,65.91907549359945
32195,9311.627591963235,5148.737578108953,89620.40653787601,8.728408235439105,5,0.15992351539397276,0.289225891969661,0.6959186716716572,0.08728408235439104,0.8333333333333334,61.541102000181866
221901,79017.39046828017,91290.32426077919,310264.70393313846,32.58285041872069,7,0.4114011395206835,0.3560929895236171,0.34955307088875043,0.3258285041872069,1.1666666666666667,100.0
199755,101095.07848857861,26707.067464670457,524931.5131108405,22.40139384201333,3,0.13369911874381346,0.5060953592579841,0.6569691786323753,0.2240139384201333,0.5,73.71262710814746
234712,139780.76876851256,78491.6382913195,86613.64698164783,35.74928535555676,3,0.3344168099258645,0.5955416372768012,0.0922552393802275,0.3574928535555676,0.5,69.00542460297265
147417,90886.56715173242,47909.95459508503,290122.92213797255,39.80301355239113,2,0.3249961306707166,0.6165270433649608,0.49201062655252203,0.3980301355239113,0.3333333333333333,79.71122192842442
239422,162208.0944509513,78679.05675120889,461930.24518167326,40.13439915271844,8,0.32862083163288625,0.6774987029218338,0.48233897175455187,0.40134399152718436,1.3333333333333333,100.0
115066,61707.34227129696,67409.52773845682,204507.310704228,38.29610490124229,8,0.5858335888833958,0.5362778081387809,0.44432610567897557,0.3829610490124229,1.3333333333333333,100.0
167661,78449.36368267132,44584.356820611225,174561.09188730855,24.390836165621657,2,0.26591966420700835,0.4679046628773019,0.26028875511792926,0.24390836165621657,0.3333333333333333,71.56294085732752
187426,52368.95472913343,120773.689123103,392435.3928329431,16.483939312160395,4,0.6443806575560648,0.27941136624125484,0.5234537802025108,0.16483939312160395,0.6666666666666666,100.0
185832,82609.96319299204,128695.64156271513,368407.4182836843,8.038063884411205,8,0.6925375692169009,0.4445411080599253,0.495618916929921,0.08038063884411205,1.3333333333333333,96.90183024994367
228789,135511.82595471427,159824.57694480164,335452.40025341866,14.323353504263215,7,0.698567575122937,0.5923004425681054,0.3665521509484926,0.14323353504263214,1.1666666666666667,98.08863238381969
135181,91204.93068566232,74343.80246922672,92253.83645515642,35.41279774493794,4,0.5499574827026484,0.6746874981370334,0.17061169183383096,0.3541279774493794,0.6666666666666666,84.4709933665966
141492,86794.80432249776,14550.435428321674,417892.0819168227,16.362708752068166,3,0.10283574639076185,0.6134255245702779,0.7383669781981008,0.16362708752068167,0.5,71.38886545868652
69751,34283.30131279838,37761.921119054576,156362.65444583455,10.747688758647758,8,0.541381788347903,0.49150981796387694,0.5604315868081983,0.10747688758647758,1.3333333333333333,100.0
41027,18535.646219626327,14344.278805818974,105516.19451903843,21.364877885880414,4,0.3496302143909858,0.45179141101290193,0.6429680120349918,0.21364877885880415,0.6666666666666666,91.82071748588723
194507,70222.83719949942,124025.65448763939,448.15873467757865,20.362221769874306,6,0.6376410848331391,0.3610298714159358,0.000576018773974174,0.20362221769874306,1.0,75.04492794118131
203806,130299.6608177213,75834.01427044615,282512.69287190895,21.937995518553024,5,0.37208921361709735,0.6393318195623353,0.34654609392254027,0.21937995518553025,0.8333333333333334,92.80843381771615
102187,35059.95582251466,8511.640269829515,302644.497916602,18.367140878815366,5,0.0832947465903639,0.343096047662762,0.7404182966439029,0.18367140878815366,0.8333333333333334,68.16246505790082
75496,43969.44078791123,46546.42159233293,178182.72987251743,19.626584631092765,5,0.6165415597161827,0.5824075552070471,0.5900402997262022,0.19626584631092764,0.8333333333333334,100.0
240464,112205.04310608296,32111.13964731465,413160.6666483501,41.520550793358886,6,0.1335382412640339,0.4666188831013497,0.4295452402941293,0.41520550793358885,1.0,87.47579839382936
139203,55760.99199604617,44830.055266712516,357566.5319038487,26.593628511158776,5,0.32204805404131026,0.40057320600882285,0.6421674315637032,0.2659362851115878,0.8333333333333334,100.0
235974,119730.06502211148,132928.19546207643,150354.40131625807,37.54341638171326,4,0.5633171258785986,0.5073866825248183,0.1592912792471396,0.37543416381713257,0.6666666666666666,80.89997358181299
207822,64353.63446806145,85532.22574252349,739152.929307362,12.363155334952644,6,0.4115648282786398,0.3096574687379654,0.8891658839143136,0.12363155334952644,1.0,95.43376840551069
171455,44492.41517672516,99458.54404613395,530775.6182809614,36.568186808730516,7,0.5800854104350059,0.25949908242235664,0.7739284626884043,0.3656818680873052,1.1666666666666667,100.0
78383,42203.26477004827,5841.543178330922,45828.81838272458,34.304225846212,6,0.07452563921170308,0.5384236986342481,0.14616950863938794,0.34304225846212,1.0,64.14651148265953
47189,14020.184580760719,21457.31827495598,84516.90527522871,10.757029669666595,4,0.45471017133136915,0.2971070499642018,0.44775745022795943,0.10757029669666596,0.6666666666666666,88.27548864895614
126775,55608.79610287521,59720.25211447702,387051.29499548976,36.83757751069878,8,0.4710727833916547,0.4386416572894909,0.7632642378140204,0.36837577510698777,1.3333333333333333,100.0
43862,27314.28513450682,18268.747000376767,110001.82464837229,31.706977694063937,6,0.4165051069348586,0.6227323226142634,0.6269767945395347,0.31706977694063937,1.0,97.65786062618058
232283,117728.63235303372,89376.25117789405,657092.1375353064,39.39943167119079,8,0.3847731051256186,0.5068327529480579,0.7072107488874632,0.3939943167119079,1.3333333333333333,100.0
56534,29504.349514700734,32813.4641209896,160280.37358654535,39.00624541094985,8,0.5804199971873492,0.5218868205805486,0.7087786711825863,0.3900624541094985,1.3333333333333333,100.0
122073,58002.91932000513,73574.29950157108,273113.3109002965,31.102956936742128,2,0.6027073923109212,0.4751494541790988,0.559323746652201,0.31102956936742127,0.3333333333333333,100.0
164378,55745.95648055259,18224.126178660626,31182.349297986304,32.56796743334439,7,0.11086718525995344,0.3391327092466911,0.04742476076175994,0.3256796743334439,1.1666666666666667,59.210105394974335
33713,19977.235807579244,9001.517968423714,20137.418745897307,36.71539269872753,3,0.267004359399155,0.5925677278076482,0.14932977446309514,0.3671539269872753,0.5,66.21330073313112
93933,61103.56218029131,17800.62348189532,267409.7619482818,22.3835165378009,8,0.18950340649074682,0.6505015508957588,0.7117034533877385,0.22383516537800902,1.3333333333333333,86.49822617028703
54978,19399.045653093097,16837.089116898693,20267.038394593706,40.64036776544338,4,0.30625139359195847,0.352851061389885,0.09215976569988771,0.4064036776544338,0.6666666666666666,72.2571310575848
136858,81654.28474533647,48126.040252907536,75719.2887446417,28.979672538538907,1,0.35164944871989606,0.5966350870634999,0.13831724989522298,0.2897967253853891,0.16666666666666666,71.7849477551173
128167,65522.661028879935,29732.978685732745,455135.14448762673,41.473488183656606,2,0.23198622645246236,0.511228795469036,0.8877775567962634,0.41473488183656604,0.3333333333333333,69.88479335538497
97564,66384.3187664788,42794.12157558262,19520.49028400506,7.619871098952915,1,0.43862614873911093,0.6804181743930015,0.05001970574188497,0.07619871098952916,0.16666666666666666,60.97603281906798
106784,58149.623365602085,13959.974159381798,143678.77312046528,22.56205038901195,6,0.1307309536951397,0.5445537099715508,0.33637710968044204,0.2256205038901195,1.0,76.37333043564885
40461,23010.64167432174,15681.99664308151,68905.15147397036,14.410261558255094,7,0.3875830217513534,0.5687116402046846,0.4257504230862457,0.14410261558255094,1.1666666666666667,98.19974092046674
108915,42474.62793300657,28686.035194649074,405831.63262894773,19.877518716358697,6,0.2633800229045501,0.38997959815458455,0.9315329216107693,0.19877518716358697,1.0,89.56134626241021
151409,104975.6167541184,50203.6340706389,602105.2399829808,27.29218172257984,7,0.3315762872130382,0.6933248139418291,0.9941701615871262,0.2729218172257984,1.1666666666666667,100.0
91319,26045.783810867746,48562.26876446204,231056.17956950256,37.36645559820838,5,0.531787128247813,0.2852175758699476,0.6325523154258768,0.3736645559820838,0.8333333333333334,100.0
143409,71352.70430249236,61138.781158816404,472161.71633639367,20.292433383504992,7,0.42632457627357,0.49754690641795396,0.8231033553270605,0.20292433383504993,1.1666666666666667,100.0
126274,70050.89660700377,71897.33404445111,297905.71472834464,10.446242314989195,5,0.56937559627834,0.5547531289656127,0.589800185961371,0.10446242314989196,0.8333333333333334,100.0
205209,99732.88191142956,95244.12108142559,57682.888969165535,15.154380990706233,2,0.4641322801700978,0.48600637355783405,0.07027334201858293,0.15154380990706234,0.3333333333333333,63.79584017893696
87923,43605.47381615529,38202.03858884309,27938.010423063366,33.28205489778024,3,0.4344942573483968,0.4959507047775359,0.07943885679248708,0.33282054897780244,0.5,77.41073716719467
219831,110091.38804898706,15388.387580417055,769901.3087893771,8.904114204847483,2,0.07000098976221304,0.5008001057584557,0.8755604405081371,0.08904114204847483,0.3333333333333333,67.78857280479482
200754,69073.03956672776,13420.875448978411,159074.51582338117,33.9655340958799,2,0.06685234390835755,0.34406806124275363,0.1980963216466187,0.339655340958799,0.3333333333333333,38.01538352655329
134176,40443.44446847097,45595.12158691859,51940.19954589191,16.353219697790337,1,0.33981577619632863,0.3014208537180343,0.096776248259547,0.16353219697790336,0.16666666666666666,54.01054991364085
23894,13080.450527126946,11921.731210975944,90125.46967362997,26.420338902550164,4,0.49894246300225764,0.5474366170221372,0.942971767741169,0.2642033890255016,0.6666666666666666,93.0847113368649
154207,51559.00230491304,78710.57418842445,464895.9434030094,36.971141010720494,7,0.5104215385061927,0.3343492987018296,0.7536881325150762,0.36971141010720493,1.1666666666666667,100.0
210706,116593.83289289543,13689.814680251684,453048.05920353386,13.003519038713355,4,0.0649711668402973,0.5533484233619139,0.5375357835129682,0.13003519038713354,0.6666666666666666,71.42380942519978
65006,34877.50220805324,44492.4995356773,80094.65704338092,10.617097301150825,1,0.6844368140737362,0.5365274314379171,0.3080279398954747,0.10617097301150824,0.16666666666666666,80.92908271710017
166837,51400.060827949645,44125.250263908034,415726.7630679016,35.941634544334704,2,0.2644812017952135,0.3080855015850779,0.6229534861390184,0.35941634544334705,0.3333333333333333,69.3058641102458
241613,66016.08417189814,118773.01414477367,147218.98033614238,21.145122336200934,7,0.491583706773947,0.2732306795242729,0.1523293245149706,0.21145122336200933,1.1666666666666667,94.58270851156682
26433,14368.664182164977,9146.8939652685,20872.592651161413,38.43187691139641,5,0.3460407053784474,0.5435880975358445,0.19741036442289384,0.38431876911396406,0.8333333333333334,89.91252895811937
164598,58419.426852324534,27972.748094681185,161779.57696924338,24.664949735874114,5,0.16994585653945482,0.35492185113017494,0.24571923256850536,0.24664949735874114,0.8333333333333334,81.74654947290949
219500,127115.0879324292,117287.3715865216,48819.36502520676,38.17941048768399,7,0.5343388227176383,0.579112017915395,0.05560292144100998,0.3817941048768399,1.1666666666666667,84.6262975936211
